date,district,commodity,modal_price,min_price,max_price,temp_max,temp_min,rainfall,wind_speed,modal_price_lag_1,modal_price_lag_7,modal_price_lag_14
2024-06-29,Nagpur,Corriander seed,5700.0,5400.0,6060.0,30.6,25.2,2.7,16.4,6350.0,6150.0,6150.0
2024-07-05,Nagpur,Corriander seed,6150.0,6000.0,6200.0,31.5,24.5,8.7,19.5,5700.0,5725.0,6425.0
2024-07-11,Nagpur,Corriander seed,5700.0,5000.0,6200.0,30.5,24.7,2.4,15.3,6150.0,5950.0,6500.0
2024-07-13,Nagpur,Corriander seed,6125.0,5900.0,6200.0,31.9,24.9,16.3,16.8,5700.0,6150.0,6175.0
2024-07-15,Nagpur,Corriander seed,6350.0,6200.0,6400.0,30.9,24.2,16.4,11.3,6125.0,6350.0,6350.0
2024-07-23,Nagpur,Corriander seed,6150.0,6000.0,6200.0,28.3,24.0,28.7,23.1,6350.0,6150.0,4350.0
2024-07-24,Nagpur,Corriander seed,6150.0,6000.0,6200.0,28.0,24.1,22.0,23.5,6150.0,6350.0,5400.0
2024-07-27,Nagpur,Corriander seed,6350.0,6200.0,6400.0,27.7,24.3,24.6,22.3,6150.0,5700.0,6150.0
2024-07-31,Nagpur,Corriander seed,6450.0,6300.0,6500.0,30.3,24.9,10.7,12.6,6350.0,6150.0,5725.0
2024-08-01,Nagpur,Corriander seed,5150.0,5000.0,5300.0,28.0,24.4,38.2,17.6,6450.0,5700.0,5950.0
2024-08-05,Nagpur,Corriander seed,5950.0,5800.0,6000.0,30.0,23.4,5.8,16.9,5150.0,6125.0,6150.0
2024-08-06,Nagpur,Corriander seed,6550.0,6400.0,6600.0,31.3,24.3,3.2,14.2,5950.0,6350.0,6350.0
2024-08-13,Nagpur,Corriander seed,6150.0,6000.0,6200.0,30.7,23.9,2.6,12.1,6550.0,6150.0,6150.0
2024-08-14,Nagpur,Corriander seed,6750.0,6600.0,6800.0,30.6,25.0,21.4,13.1,6150.0,6150.0,6350.0
2024-08-17,Nagpur,Corriander seed,6150.0,6000.0,6200.0,29.8,24.7,1.3,11.4,6750.0,6350.0,5700.0
2024-08-22,Nagpur,Corriander seed,6150.0,6000.0,6200.0,30.5,25.0,21.6,11.3,6150.0,6450.0,6150.0
2024-08-26,Nagpur,Corriander seed,6150.0,6000.0,6200.0,29.4,23.3,0.4,21.3,6150.0,5150.0,5700.0
2024-08-29,Nagpur,Corriander seed,6150.0,6000.0,6200.0,30.1,24.0,8.1,11.7,6150.0,5950.0,6125.0
2024-09-02,Nagpur,Corriander seed,5950.0,5800.0,6000.0,29.3,24.8,11.4,15.9,6150.0,6550.0,6350.0
2024-09-05,Nagpur,Corriander seed,6150.0,6000.0,6200.0,30.1,23.8,11.0,14.0,5950.0,6150.0,6150.0
2024-09-15,Nagpur,Corriander seed,6300.0,6300.0,6300.0,30.1,22.3,0.5,13.8,6150.0,6750.0,6150.0
2024-09-17,Nagpur,Corriander seed,6150.0,6000.0,6200.0,30.7,25.0,0.1,19.5,6300.0,6150.0,6350.0
2024-09-19,Nagpur,Corriander seed,6150.0,6000.0,6200.0,31.3,22.3,1.5,12.2,6150.0,6150.0,6450.0
2024-09-20,Nagpur,Corriander seed,6150.0,6000.0,6200.0,32.2,23.4,0.6,10.0,6150.0,6150.0,5150.0
2024-09-23,Nagpur,Corriander seed,6150.0,6000.0,6200.0,31.3,24.1,7.2,11.0,6150.0,6150.0,5950.0
2024-09-24,Nagpur,Corriander seed,6150.0,6000.0,6200.0,30.2,24.4,16.2,11.3,6150.0,5950.0,6550.0
2024-09-25,Nagpur,Corriander seed,6150.0,6000.0,6200.0,29.8,23.6,24.0,9.7,6150.0,6150.0,6150.0
2024-09-28,Nagpur,Corriander seed,6350.0,6200.0,6400.0,30.1,24.1,0.8,17.1,6150.0,6300.0,6750.0
2024-09-30,Nagpur,Corriander seed,6150.0,6000.0,6200.0,32.0,23.5,0.4,12.3,6350.0,6150.0,6150.0
2024-10-03,Nagpur,Corriander seed,5550.0,5460.0,5680.0,34.3,24.5,0.0,12.9,6150.0,6150.0,6150.0
2024-10-07,Nagpur,Corriander seed,6150.0,6000.0,6200.0,32.0,22.5,0.0,8.7,5550.0,6150.0,6150.0
2024-10-09,Nagpur,Corriander seed,7150.0,7000.0,7200.0,30.8,22.9,5.4,13.0,6150.0,6150.0,6150.0
2024-10-14,Nagpur,Corriander seed,6150.0,6000.0,6200.0,31.7,22.9,0.1,10.4,7150.0,6150.0,5950.0
2024-10-15,Nagpur,Corriander seed,6150.0,6000.0,6200.0,31.8,23.1,0.3,9.0,6150.0,6150.0,6150.0
2024-10-16,Nagpur,Corriander seed,6350.0,6200.0,6400.0,31.4,23.5,0.4,8.5,6150.0,6350.0,6300.0
2024-10-17,Nagpur,Corriander seed,6150.0,6000.0,6200.0,32.5,23.9,0.7,11.5,6350.0,6150.0,6150.0
2024-10-21,Nagpur,Corriander seed,6150.0,6000.0,6200.0,31.3,21.0,0.0,8.0,6150.0,5550.0,6150.0
2024-10-22,Nagpur,Corriander seed,6250.0,6100.0,6300.0,31.0,21.9,0.0,7.7,6150.0,6150.0,6150.0
2024-10-23,Nagpur,Corriander seed,6350.0,6200.0,6400.0,32.8,21.7,0.0,12.6,6250.0,7150.0,6150.0
2024-10-24,Nagpur,Corriander seed,5575.0,4200.0,6400.0,31.5,21.1,0.0,17.1,6350.0,6150.0,6150.0
2024-10-26,Nagpur,Corriander seed,6050.0,5200.0,6500.0,32.2,21.6,0.0,13.5,5575.0,6150.0,6150.0
2024-10-28,Nagpur,Corriander seed,6350.0,6200.0,6400.0,31.5,22.0,0.2,10.3,6050.0,6350.0,6350.0
2024-10-29,Nagpur,Corriander seed,6350.0,6200.0,6400.0,32.5,22.6,0.3,7.2,6350.0,6150.0,6150.0
2024-11-07,Nagpur,Corriander seed,5000.0,4500.0,5360.0,30.4,19.9,0.0,9.0,6350.0,6150.0,5550.0
2024-11-08,Nagpur,Corriander seed,6225.0,6000.0,6300.0,30.3,19.1,0.0,8.9,5000.0,6250.0,6150.0
2024-11-09,Nagpur,Corriander seed,5600.0,4500.0,6200.0,30.3,18.8,0.0,8.6,6225.0,6350.0,7150.0
2024-11-11,Nagpur,Corriander seed,6150.0,6000.0,6200.0,30.1,19.3,0.0,10.9,5600.0,5575.0,6150.0
2024-11-12,Nagpur,Corriander seed,6150.0,6000.0,6200.0,30.3,18.5,0.0,9.0,6150.0,6050.0,6150.0
2024-11-13,Nagpur,Corriander seed,6700.0,6400.0,6800.0,30.3,19.5,0.0,8.8,6150.0,6350.0,6350.0
2024-11-14,Nagpur,Corriander seed,5625.0,4900.0,6200.0,30.1,19.3,0.0,8.9,6700.0,6350.0,6150.0
2024-11-16,Nagpur,Corriander seed,5800.0,5000.0,6400.0,29.5,18.1,0.0,7.9,5625.0,5000.0,6150.0
2024-11-18,Nagpur,Corriander seed,6425.0,6200.0,6500.0,28.9,17.3,0.0,9.1,5800.0,6225.0,6250.0
2024-11-19,Nagpur,Corriander seed,6350.0,6200.0,6400.0,28.5,16.8,0.0,9.8,6425.0,5600.0,6350.0
2024-11-21,Nagpur,Corriander seed,6150.0,6000.0,6200.0,28.4,17.2,0.0,8.8,6350.0,6150.0,5575.0
2024-11-22,Nagpur,Corriander seed,6150.0,6000.0,6200.0,27.9,17.1,0.0,9.5,6150.0,6150.0,6050.0
2024-11-27,Nagpur,Corriander seed,6050.0,5900.0,6100.0,28.1,16.6,0.0,10.8,6150.0,6700.0,6350.0
2024-11-28,Nagpur,Corriander seed,3860.0,1900.0,6160.0,27.2,16.1,0.0,13.1,6050.0,5625.0,6350.0
2024-12-03,Nagpur,Corriander seed,6150.0,6000.0,6200.0,29.2,21.6,0.1,10.6,3860.0,5800.0,5000.0
2024-12-04,Nagpur,Corriander seed,6025.0,5800.0,6100.0,30.4,21.7,1.0,9.4,6150.0,6425.0,6225.0
2024-12-05,Nagpur,Corriander seed,5500.0,5160.0,5970.0,32.1,21.6,0.0,9.1,6025.0,6350.0,5600.0
2024-12-06,Nagpur,Corriander seed,2025.0,1900.0,2200.0,30.0,21.8,1.4,10.5,5500.0,6150.0,6150.0
2024-12-07,Nagpur,Corriander seed,6025.0,5800.0,6100.0,29.8,21.5,0.5,9.4,2025.0,6150.0,6150.0
2024-12-12,Nagpur,Corriander seed,5912.5,5110.0,6500.0,26.5,13.4,0.0,9.0,6025.0,6050.0,6700.0
2024-12-13,Nagpur,Corriander seed,6325.0,6100.0,6400.0,26.3,14.8,0.0,11.7,5912.5,3860.0,5625.0
2024-12-14,Nagpur,Corriander seed,5470.0,5450.0,5500.0,25.9,13.2,0.0,11.2,6325.0,6150.0,5800.0
2024-12-16,Nagpur,Corriander seed,6150.0,6000.0,6200.0,26.7,13.2,0.0,9.4,5470.0,6025.0,6425.0
2024-12-17,Nagpur,Corriander seed,6950.0,6800.0,7000.0,27.4,12.3,0.0,8.9,6150.0,5500.0,6350.0
2024-12-19,Nagpur,Corriander seed,6350.0,6200.0,6400.0,27.8,13.2,0.0,8.6,6950.0,2025.0,6150.0
2024-12-21,Nagpur,Corriander seed,6125.0,5900.0,6200.0,29.7,18.7,0.0,12.5,6350.0,6025.0,6150.0
2024-12-23,Nagpur,Corriander seed,6350.0,6200.0,6400.0,28.9,17.0,0.0,13.2,6125.0,5912.5,6050.0
2024-12-27,Nagpur,Corriander seed,6525.0,6300.0,6600.0,29.0,19.3,0.6,11.6,6350.0,6325.0,3860.0
2024-12-30,Nagpur,Corriander seed,6225.0,6000.0,6300.0,29.3,18.8,0.0,9.6,6525.0,5470.0,6150.0
2024-01-15,Nagpur,Cotton,6764.0,6300.0,6950.0,27.8,16.7,0.0,13.4,6775.0,6662.5,6739.285714285715
2024-01-16,Nagpur,Cotton,6770.833333333333,6400.0,6950.0,28.100000000000005,14.800000000000002,0.0,9.7,6764.0,6750.0,6695.571428571428
2024-01-17,Nagpur,Cotton,6709.375,6400.0,7000.0,28.8,15.7,0.5,10.1,6770.833333333333,6770.833333333333,6725.0
2024-01-18,Nagpur,Cotton,6703.125,5800.0,6950.0,26.9,17.6,0.3,14.0,6709.375,6742.5,6721.875
2024-01-19,Nagpur,Cotton,6732.142857142857,5936.0,6950.0,27.4,15.9,0.0,12.7,6703.125,6753.571428571428,6732.142857142857
2024-01-20,Nagpur,Cotton,6715.0,6300.0,6900.0,27.8,17.4,0.6,11.8,6732.142857142857,6716.571428571428,6667.0
2024-01-21,Nagpur,Cotton,6765.0,6650.0,6880.0,27.2,16.5,1.1,15.6,6715.0,6775.0,6692.5
2024-01-22,Nagpur,Cotton,6725.0,6500.0,6950.0,27.5,14.6,0.0,10.2,6765.0,6764.0,6662.5
2024-01-23,Nagpur,Cotton,6780.833333333333,6400.0,6950.0,27.7,18.1,4.0,13.5,6725.0,6770.833333333333,6750.0
2024-01-24,Nagpur,Cotton,6732.857142857143,6200.0,6900.0,25.7,14.4,0.0,10.2,6780.833333333333,6709.375,6770.833333333333
2024-01-25,Nagpur,Cotton,6786.0,6400.0,6970.0,24.5,11.6,0.0,10.6,6732.857142857143,6703.125,6742.5
2024-01-26,Nagpur,Cotton,6762.5,6000.0,7000.0,25.7,10.6,0.0,10.6,6786.0,6732.142857142857,6753.571428571428
2024-01-27,Nagpur,Cotton,6685.0,6000.0,6950.0,26.6,11.5,0.0,11.8,6762.5,6715.0,6716.571428571428
2024-01-28,Nagpur,Cotton,6715.0,6550.0,6950.0,27.899999999999995,10.699999999999998,0.0,9.5,6685.0,6765.0,6775.0
2024-01-29,Nagpur,Cotton,6615.625,6100.0,6950.0,28.9,12.4,0.0,11.1,6715.0,6725.0,6764.0
2024-01-30,Nagpur,Cotton,6603.571428571428,6000.0,6950.0,28.3,15.2,0.0,11.4,6615.625,6780.833333333333,6770.833333333333
2024-01-31,Nagpur,Cotton,6564.285714285715,5400.0,6900.0,28.8,13.9,0.0,13.4,6603.571428571428,6732.857142857143,6709.375
2024-02-01,Nagpur,Cotton,6318.75,3500.0,6900.0,29.5,16.7,0.0,8.7,6564.285714285715,6786.0,6703.125
2024-02-02,Nagpur,Cotton,6629.166666666667,5400.0,6900.0,29.100000000000005,16.7,0.0,11.6,6318.75,6762.5,6732.142857142857
2024-02-03,Nagpur,Cotton,6567.857142857143,6000.0,6800.0,28.5,15.7,0.0,11.1,6629.166666666667,6685.0,6715.0
2024-02-04,Nagpur,Cotton,6570.0,6000.0,6800.0,30.1,15.4,0.0,8.7,6567.857142857143,6715.0,6765.0
2024-02-05,Nagpur,Cotton,7003.125,6000.0,10000.0,32.6,16.5,0.0,14.1,6570.0,6615.625,6725.0
2024-02-06,Nagpur,Cotton,6600.0,5400.0,6900.0,32.7,17.6,0.0,11.6,7003.125,6603.571428571428,6780.833333333333
2024-02-07,Nagpur,Cotton,6572.5,5400.0,6800.0,29.9,17.9,0.0,16.9,6600.0,6564.285714285715,6732.857142857143
2024-02-08,Nagpur,Cotton,6563.888888888889,5400.0,6800.0,28.0,17.5,0.0,12.9,6572.5,6318.75,6786.0
2024-02-09,Nagpur,Cotton,6585.714285714285,5400.0,6800.0,27.9,14.4,0.0,11.3,6563.888888888889,6629.166666666667,6762.5
2024-02-10,Nagpur,Cotton,6550.0,6100.0,6800.0,27.899999999999995,15.0,1.7,14.199999999999998,6585.714285714285,6567.857142857143,6685.0
2024-02-11,Nagpur,Cotton,6637.5,6400.0,6800.0,28.5,17.2,2.3,16.1,6550.0,6570.0,6715.0
2024-02-12,Nagpur,Cotton,6625.0,6250.0,6900.0,29.0,17.6,0.4000000000000001,13.199999999999998,6637.5,7003.125,6615.625
2024-02-13,Nagpur,Cotton,6607.142857142857,5400.0,6900.0,30.5,17.3,0.0,14.5,6625.0,6600.0,6603.571428571428
2024-02-14,Nagpur,Cotton,6569.375,5400.0,6900.0,30.7,17.9,0.0,10.3,6607.142857142857,6572.5,6564.285714285715
2024-02-15,Nagpur,Cotton,6670.125,6000.0,7000.0,28.6,18.5,0.0,26.6,6569.375,6563.888888888889,6318.75
2024-02-16,Nagpur,Cotton,6685.714285714285,6000.0,6980.0,30.6,17.9,0.1,12.2,6670.125,6585.714285714285,6629.166666666667
2024-02-17,Nagpur,Cotton,6680.0,6100.0,7000.0,31.1,18.1,0.0,10.7,6685.714285714285,6550.0,6567.857142857143
2024-02-18,Nagpur,Cotton,6703.75,6000.0,7020.0,31.5,17.5,0.0,11.1,6680.0,6637.5,6570.0
2024-02-19,Nagpur,Cotton,6702.5,6000.0,7020.0,33.1,17.2,0.0,12.9,6703.75,6625.0,7003.125
2024-02-20,Nagpur,Cotton,6739.166666666667,6400.0,7040.0,33.2,19.2,0.0,11.199999999999998,6702.5,6607.142857142857,6600.0
2024-02-21,Nagpur,Cotton,6734.375,6000.0,7000.0,32.8,17.0,0.0,15.8,6739.166666666667,6569.375,6572.5
2024-02-22,Nagpur,Cotton,6760.833333333333,6500.0,7100.0,30.0,19.9,0.0,15.5,6734.375,6670.125,6563.888888888889
2024-02-23,Nagpur,Cotton,6716.666666666667,5825.0,7160.0,29.600000000000005,16.4,0.0,10.1,6760.833333333333,6685.714285714285,6585.714285714285
2024-02-24,Nagpur,Cotton,6790.0,6600.0,7170.0,30.7,16.7,0.0,15.0,6716.666666666667,6680.0,6550.0
2024-02-25,Nagpur,Cotton,6800.0,6500.0,7100.0,31.3,17.1,0.0,12.5,6790.0,6703.75,6637.5
2024-02-27,Nagpur,Cotton,6912.5,6400.0,7200.0,31.3,19.5,9.0,15.5,6800.0,6702.5,6625.0
2024-02-28,Nagpur,Cotton,6996.428571428572,6500.0,7400.0,31.1,19.3,0.0,13.7,6912.5,6739.166666666667,6607.142857142857
2024-02-29,Nagpur,Cotton,7072.777777777777,6500.0,7350.0,33.5,17.8,0.0,12.7,6996.428571428572,6734.375,6569.375
2024-03-01,Nagpur,Cotton,7062.5,6400.0,7350.0,34.7,18.4,0.0,11.1,7072.777777777777,6760.833333333333,6670.125
2024-03-02,Nagpur,Cotton,6962.5,6556.0,7300.0,32.2,22.0,0.3,17.3,7062.5,6716.666666666667,6685.714285714285
2024-03-03,Nagpur,Cotton,6941.666666666667,6600.0,7250.0,33.5,21.1,0.0,18.1,6962.5,6790.0,6680.0
2024-03-04,Nagpur,Cotton,6980.833333333333,6400.0,7240.0,31.7,21.1,0.0,13.699999999999998,6941.666666666667,6800.0,6703.75
2024-03-05,Nagpur,Cotton,6957.142857142857,6250.0,7320.0,33.8,18.1,0.0,14.7,6980.833333333333,6912.5,6702.5
2024-03-06,Nagpur,Cotton,7000.0,6000.0,7400.0,34.0,19.6,0.0,15.1,6957.142857142857,6996.428571428572,6739.166666666667
2024-03-07,Nagpur,Cotton,7145.833333333333,6400.0,7500.0,34.2,19.1,0.0,15.5,7000.0,7072.777777777777,6734.375
2024-03-08,Nagpur,Cotton,7212.5,6800.0,7400.0,34.0,18.7,0.0,12.7,7145.833333333333,7062.5,6760.833333333333
2024-03-09,Nagpur,Cotton,6960.0,6300.0,7510.0,34.7,19.4,0.0,19.3,7212.5,6962.5,6716.666666666667
2024-03-10,Nagpur,Cotton,7168.333333333333,6400.0,7610.0,36.0,20.3,0.0,14.6,6960.0,6941.666666666667,6790.0
2024-03-11,Nagpur,Cotton,7075.0,6292.0,7680.0,36.8,21.7,0.0,18.3,7168.333333333333,6980.833333333333,6800.0
2024-03-12,Nagpur,Cotton,7300.0,6350.0,7730.0,36.9,20.9,0.0,15.800000000000002,7075.0,6957.142857142857,6912.5
2024-03-13,Nagpur,Cotton,7279.285714285715,6400.0,7800.0,36.7,21.9,0.0,18.6,7300.0,7000.0,6996.428571428572
2024-03-14,Nagpur,Cotton,7275.555555555556,6200.0,7760.0,35.8,20.4,0.0,15.5,7279.285714285715,7145.833333333333,7072.777777777777
2024-03-15,Nagpur,Cotton,7209.285714285715,6300.0,8300.0,35.9,20.4,0.0,10.7,7275.555555555556,7212.5,7062.5
2024-03-16,Nagpur,Cotton,7171.428571428572,6300.0,7680.0,36.1,23.0,1.1,18.9,7209.285714285715,6960.0,6962.5
2024-03-17,Nagpur,Cotton,7233.333333333333,6600.0,7600.0,32.8,21.3,2.7999999999999994,14.800000000000002,7171.428571428572,7168.333333333333,6941.666666666667
2024-03-18,Nagpur,Cotton,7203.125,6300.0,7650.0,33.9,22.4,0.5,27.6,7233.333333333333,7075.0,6980.833333333333
2024-03-19,Nagpur,Cotton,7262.5,6600.0,7500.0,29.3,20.5,4.3,13.9,7203.125,7300.0,6957.142857142857
2024-03-20,Nagpur,Cotton,7146.285714285715,6300.0,7655.0,30.4,17.6,3.1,11.4,7262.5,7279.285714285715,7000.0
2024-03-21,Nagpur,Cotton,7158.333333333333,6300.0,7600.0,32.6,15.800000000000002,0.0,15.800000000000002,7146.285714285715,7275.555555555556,7145.833333333333
2024-03-22,Nagpur,Cotton,7125.0,6495.0,7500.0,35.0,19.3,0.0,10.3,7158.333333333333,7209.285714285715,7212.5
2024-03-23,Nagpur,Cotton,7131.25,6450.0,7400.0,36.8,18.8,0.0,12.8,7125.0,7171.428571428572,6960.0
2024-03-26,Nagpur,Cotton,6950.0,6300.0,7300.0,38.3,22.399999999999995,0.0,12.4,7131.25,7233.333333333333,7168.333333333333
2024-03-27,Nagpur,Cotton,7048.571428571428,6300.0,7480.0,38.1,23.4,0.0,13.4,6950.0,7203.125,7075.0
2024-03-28,Nagpur,Cotton,7058.875,6300.0,7400.0,39.7,23.9,0.0,12.6,7048.571428571428,7262.5,7300.0
2024-03-29,Nagpur,Cotton,7133.333333333333,6600.0,7300.0,40.0,25.100000000000005,0.0,13.1,7058.875,7146.285714285715,7279.285714285715
2024-03-30,Nagpur,Cotton,6891.666666666667,6000.0,7340.0,38.9,26.0,0.10000000000000002,13.699999999999998,7133.333333333333,7158.333333333333,7275.555555555556
2024-03-31,Nagpur,Cotton,7150.0,6950.0,7325.0,38.5,25.4,0.0,13.0,6891.666666666667,7125.0,7209.285714285715
2024-04-01,Nagpur,Cotton,7048.0,6300.0,7460.0,40.1,23.6,0.0,18.0,7150.0,7131.25,7171.428571428572
2024-04-02,Nagpur,Cotton,7192.857142857143,6600.0,7560.0,40.2,25.7,0.0,14.8,7048.0,6950.0,7233.333333333333
2024-04-03,Nagpur,Cotton,7193.75,6300.0,7600.0,40.1,24.8,0.0,10.1,7192.857142857143,7048.571428571428,7203.125
2024-04-04,Nagpur,Cotton,7135.714285714285,6500.0,7600.0,41.3,25.6,0.0,18.1,7193.75,7058.875,7262.5
2024-04-05,Nagpur,Cotton,7118.75,6000.0,7470.0,39.9,24.6,0.0,16.7,7135.714285714285,7133.333333333333,7146.285714285715
2024-04-06,Nagpur,Cotton,7112.5,6300.0,7470.0,40.1,27.6,0.0,17.1,7118.75,6891.666666666667,7158.333333333333
2024-04-07,Nagpur,Cotton,7106.25,6000.0,7400.0,36.2,24.9,0.7,22.2,7112.5,7150.0,7125.0
2024-04-08,Nagpur,Cotton,7133.333333333333,6600.0,7430.0,35.5,22.5,0.9,21.5,7106.25,7048.0,7131.25
2024-04-12,Nagpur,Cotton,6950.0,6900.0,7000.0,31.6,22.2,2.8,12.0,7133.333333333333,7192.857142857143,6950.0
2024-04-13,Nagpur,Cotton,6866.666666666667,6300.0,7300.0,32.2,21.7,6.3,17.6,6950.0,7193.75,7048.571428571428
2024-04-15,Nagpur,Cotton,7030.0,6300.0,7330.0,38.2,24.0,0.4,14.8,6866.666666666667,7135.714285714285,7058.875
2024-04-18,Nagpur,Cotton,6800.0,6700.0,6955.0,40.8,24.0,0.0,10.5,7030.0,7118.75,7133.333333333333
2024-04-20,Nagpur,Cotton,6900.0,6500.0,7350.0,41.2,27.100000000000005,0.0,13.800000000000002,6800.0,7112.5,6891.666666666667
2024-04-22,Nagpur,Cotton,7033.333333333333,6700.0,7350.0,38.5,25.399999999999995,0.4000000000000001,23.899999999999995,6900.0,7106.25,7150.0
2024-04-23,Nagpur,Cotton,6800.0,6600.0,7100.0,36.5,25.0,1.1,16.3,7033.333333333333,7133.333333333333,7048.0
2024-04-24,Nagpur,Cotton,7020.0,6600.0,7325.0,39.0,24.8,0.4,18.2,6800.0,6950.0,7192.857142857143
2024-04-25,Nagpur,Cotton,7018.0,6400.0,7300.0,38.2,24.9,0.0,23.4,7020.0,6866.666666666667,7193.75
2024-04-26,Nagpur,Cotton,6965.0,6400.0,7320.0,41.8,24.6,0.0,23.4,7018.0,7030.0,7135.714285714285
2024-04-27,Nagpur,Cotton,7116.666666666667,7000.0,7300.0,40.9,26.100000000000005,0.10000000000000002,15.6,6965.0,6800.0,7118.75
2024-04-28,Nagpur,Cotton,6958.75,6300.0,7300.0,40.1,27.4,0.6,15.5,7116.666666666667,6900.0,7112.5
2024-04-29,Nagpur,Cotton,7049.166666666667,6300.0,7275.0,39.1,26.600000000000005,0.3,14.5,6958.75,7033.333333333333,7106.25
2024-04-30,Nagpur,Cotton,7116.666666666667,6900.0,7310.0,42.0,26.8,0.0,19.9,7049.166666666667,6800.0,7133.333333333333
2024-05-01,Nagpur,Cotton,6900.0,6600.0,7200.0,41.5,28.3,0.0,20.6,7116.666666666667,7020.0,6950.0
2024-05-02,Nagpur,Cotton,7010.0,6600.0,7210.0,39.7,25.4,0.0,18.7,6900.0,7018.0,6866.666666666667
2024-05-03,Nagpur,Cotton,7010.0,6600.0,7200.0,40.7,23.3,0.0,12.5,7010.0,6965.0,7030.0
2024-05-04,Nagpur,Cotton,6950.0,6500.0,7200.0,41.9,23.5,0.0,13.0,7010.0,7116.666666666667,6800.0
2024-05-05,Nagpur,Cotton,6891.666666666667,6500.0,7200.0,42.6,26.100000000000005,0.0,18.5,6950.0,6958.75,6900.0
2024-05-06,Nagpur,Cotton,6965.0,6500.0,7200.0,41.4,30.1,0.0,25.0,6891.666666666667,7049.166666666667,7033.333333333333
2024-05-07,Nagpur,Cotton,6985.0,6500.0,7200.0,40.2,24.6,1.5,26.5,6965.0,7116.666666666667,6800.0
2024-05-08,Nagpur,Cotton,6987.5,6500.0,7200.0,38.8,24.600000000000005,0.0,18.9,6985.0,6900.0,7020.0
2024-05-09,Nagpur,Cotton,7075.0,6600.0,7150.0,37.2,26.9,0.1,21.4,6987.5,7010.0,7018.0
2024-05-10,Nagpur,Cotton,7000.0,6500.0,7200.0,40.4,26.2,7.4,16.6,7075.0,7010.0,6965.0
2024-05-11,Nagpur,Cotton,7010.0,6500.0,7200.0,41.2,27.3,0.0,17.1,7000.0,6950.0,7116.666666666667
2024-05-12,Nagpur,Cotton,6901.666666666667,6500.0,7200.0,39.2,27.5,2.2,12.1,7010.0,6891.666666666667,6958.75
2024-05-13,Nagpur,Cotton,6950.0,6500.0,7200.0,37.4,26.4,0.3,16.1,6901.666666666667,6965.0,7049.166666666667
2024-05-14,Nagpur,Cotton,7012.5,6500.0,7210.0,39.6,26.3,0.6,14.4,6950.0,6985.0,7116.666666666667
2024-05-15,Nagpur,Cotton,6808.333333333333,6000.0,7200.0,38.4,25.899999999999995,0.0,15.800000000000002,7012.5,6987.5,6900.0
2024-05-16,Nagpur,Cotton,6920.0,6500.0,7220.0,35.1,26.7,1.2,15.5,6808.333333333333,7075.0,7010.0
2024-05-17,Nagpur,Cotton,7006.0,6500.0,7200.0,34.8,26.2,7.0,14.8,6920.0,7000.0,7010.0
2024-05-18,Nagpur,Cotton,6970.0,6500.0,7200.0,39.6,25.8,0.0,17.1,7006.0,7010.0,6950.0
2024-05-19,Nagpur,Cotton,6800.0,6500.0,7100.0,40.0,26.3,14.2,18.1,6970.0,6901.666666666667,6891.666666666667
2024-05-20,Nagpur,Cotton,7000.0,6500.0,7220.0,40.8,27.2,10.5,29.5,6800.0,6950.0,6965.0
2024-05-21,Nagpur,Cotton,6950.0,6500.0,7200.0,42.5,29.6,0.5,17.7,7000.0,7012.5,6985.0
2024-05-22,Nagpur,Cotton,7017.5,6500.0,7300.0,41.8,26.7,1.3,12.9,6950.0,6808.333333333333,6987.5
2024-05-23,Nagpur,Cotton,6925.0,6200.0,7300.0,42.0,28.2,0.9,18.1,7017.5,6920.0,7075.0
2024-05-24,Nagpur,Cotton,7050.0,6500.0,7330.0,43.5,27.4,0.0,16.2,6925.0,7006.0,7000.0
2024-05-25,Nagpur,Cotton,7062.5,6500.0,7350.0,41.5,28.0,0.2,17.0,7050.0,6970.0,7010.0
2024-05-26,Nagpur,Cotton,6991.666666666667,6500.0,7350.0,44.79999999999999,29.5,0.0,27.399999999999995,7062.5,6800.0,6901.666666666667
2024-05-27,Nagpur,Cotton,7076.0,6500.0,7320.0,45.4,32.1,0.0,27.0,6991.666666666667,7000.0,6950.0
2024-05-28,Nagpur,Cotton,7083.333333333333,6600.0,7200.0,44.4,31.600000000000005,0.0,20.4,7076.0,6950.0,7012.5
2024-05-29,Nagpur,Cotton,7040.0,6500.0,7400.0,43.8,30.3,0.0,21.3,7083.333333333333,7017.5,6808.333333333333
2024-05-30,Nagpur,Cotton,7120.0,6500.0,7400.0,44.0,30.4,0.0,17.3,7040.0,6925.0,6920.0
2024-05-31,Nagpur,Cotton,7175.0,6600.0,7450.0,44.4,31.4,0.0,20.9,7120.0,7050.0,7006.0
2024-06-01,Nagpur,Cotton,7050.0,6500.0,7350.0,43.79999999999999,31.899999999999995,0.0,18.4,7175.0,7062.5,6970.0
2024-06-02,Nagpur,Cotton,6962.5,6500.0,7350.0,42.7,29.3,3.2,21.6,7050.0,6991.666666666667,6800.0
2024-06-03,Nagpur,Cotton,7100.0,7000.0,7200.0,39.4,26.6,1.6,22.9,6962.5,7076.0,7000.0
2024-06-04,Nagpur,Cotton,6950.0,6500.0,7200.0,40.8,27.2,1.2,25.2,7100.0,7083.333333333333,6950.0
2024-06-05,Nagpur,Cotton,6953.0,6500.0,7250.0,40.3,26.3,1.9,23.2,6950.0,7040.0,7017.5
